date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:23:27	80324/80324	---M--	200	added ('OK')	image/png	etag:%2264f0727e-139c4%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-4.png	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-4.png	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:28	25869/25869	---M--	200	added ('OK')	image/png	etag:%2264f0727e-650d%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-5.png	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-5.png	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:28	82423/82423	---M--	200	added ('OK')	image/png	etag:%2264f0727e-141f7%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-6.png	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-6.png	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:28	53012/53012	---M--	200	added ('OK')	image/png	etag:%2264f0727e-cf14%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-7.png	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-7.png	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:28	37599/37599	---M--	200	added ('OK')	image/jpeg	etag:%2264f0727e-92df%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-8.jpg	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-8.jpg	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:28	57262/57262	---M--	200	added ('OK')	image/png	etag:%2264f0727e-dfae%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-9.png	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/project-9.png	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:29	19980/19980	---M--	200	added ('OK')	image/jpeg	etag:%2264f0727e-4e0c%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-1.jpg	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-1.jpg	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:29	64051/64051	---M--	200	added ('OK')	image/jpeg	etag:%2264f0727e-fa33%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-2.jpg	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-2.jpg	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:29	118302/118302	---M--	200	added ('OK')	image/jpeg	etag:%2264f0727e-1ce1e%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-3.jpg	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-3.jpg	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:29	47941/47941	---M--	200	added ('OK')	image/jpeg	etag:%2264f0727e-bb45%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-4.jpg	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-4.jpg	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:29	48029/48029	---M--	200	added ('OK')	image/jpeg	etag:%2264f0727e-bb9d%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-5.jpg	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-5.jpg	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:30	16574/16574	---M--	200	added ('OK')	image/jpeg	etag:%2264f0727e-40be%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-6.jpg	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/images/blog-6.jpg	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:30	4524/4524	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264f0727e-11ac%22	https://codewithsadee.github.io/vcard-personal-portfolio/assets/js/script.js	C:/My%20Web%20Sites/Krishna%20singh/codewithsadee.github.io/vcard-personal-portfolio/assets/js/script.js	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:31	399/399	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Apr%202025%2017:16:19%20GMT	https://unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.esm.js	C:/My%20Web%20Sites/Krishna%20singh/unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.esm.js	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
14:23:31	119513/119513	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Apr%202025%2017:16:22%20GMT	https://unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.js	C:/My%20Web%20Sites/Krishna%20singh/unpkg.com/ionicons@5.5.2/dist/ionicons/ionicons.js	(from https://codewithsadee.github.io/vcard-personal-portfolio/)
